10.1016/j.jmmm.2020.167490,2021,Influence of local particle concentration gradient forces on the flow-mediated mass transport in a numerical model of magnetic drug targeting,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,22,"Computation - Computational Fluid Dynamics, CFD",29.5,"Magnetic nanoparticles have been widely applied in the nanomedicine field: therapies based on magnetic drug targeting have shown promising results towards the improvement of the current state of the art of medical treatments. Particles interaction with their carrying flow or the surrounding tissues still needs to be completely understood, as well as the mechanisms underlying interparticle interactions. These interactions can potentially promote particles aggregation in the fluid doman and therefore influence the therapy outcome. This study presents a numerical model to describe particles magnetohydrodynamics in a realistic setup for magnetic drug targeting. The focus is a quantitative analysis of the contribution of the local ferrofluid concentration gradients to the magnetic fluid volume force, as well as an investigation on the dependence of the magnetic fluid volume force on particles diameter and ferrofluid concentration. The results show that the main contribution to the magnetic fluid volume force is the magnetic field gradients term. However, the concentration gradients term ranges in the same order of magnitude and therefore cannot be neglected in the force formulation. In addition, the molar concentration distribution has been found to change with different force formulations and with different values of the molar influx too. The model outlines that the magnetic fluid volume force increases with the particle diameter and the ferrofluid concentration. However, both relationships are not linear, but more complex. The described approach proves to be versatile and further applicable to more complex geometries and scenarios. In addition, the outcome and the achievements of the presented numerical model provide for the first time insights into the role of the local ferrofluid concentration gradients in the determination of the magnetic fluid volume force and represent a starting point for further investigations of the mechanisms underlying the flow-mediated ferrofluid mass transport. © 2020 Elsevier B.V.","The paper presents a numerical model to investigate the influence of local particle concentration gradient forces on flow-mediated mass transport in magnetic drug targeting."
10.1021/acsanm.0c02705,2020,"Tailoring the Size, Inversion Parameter, and Absorption of Phase-Pure Magnetic MgFe2O4Nanoparticles for Photocatalytic Degradations",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,19.5,"Phase-pure magnesium ferrite (MgFe2O4) spinel nanocrystals are synthesized by a fast microwave-assisted route. The elemental composition is optimized via the ratio of the precursor mixture and controlled by energy-dispersive X-ray spectroscopy. Fine-tuning of the magnetic properties without changing the overall elemental composition is demonstrated by superconducting quantum interference device (SQUID) magnetometry and Mössbauer spectroscopy. Together with X-ray absorption spectroscopy and X-ray emission spectroscopy, we confirm that the degree of cation inversion is altered by thermal annealing. We can correlate the magnetic properties with both the nanosize influence and the degree of inversion. The resulting nonlinear course of saturation magnetization (Ms) in correlation with the particle diameter allows to decouple crystallite size and saturation magnetization, by this providing a parameter for the production of very small nanoparticles with high Ms with great potential for magnetic applications like ferrofluids or targeted drug delivery. Our results also suggest that the optical band gap of MgFe2O4 is considerably larger than the fundamental electronic band gap because of the d5 electronic configuration of the iron centers. The presented different electronic transitions contributing to the absorption of visible light are the explanation for the large dissent among the band gaps and band potentials found in the literature.  © 2020 American Chemical Society.","The paper discusses tailoring the size, inversion parameter, and absorption of phase-pure magnetic MgFe2O4 nanoparticles for photocatalytic degradations and potential ferrofluid applications."
10.1016/j.nanoso.2020.100654,2021,"Syntheses of ferrofluids using polyethylene glycol (PEG) coated magnetite (Fe3O4), citric acid, and water as the working liquid in a cylindrical heat pipe",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,16.0,"Ferrofluids were synthesized from magnetite (Fe3O4) nanoparticles coated with three different base fluids: polyethylene glycol (PEG), citric acid (CA), and water. Each of the fluids act as the working liquid in a cylindrical heat pipe. The ferrofluids were synthesized using a two-step method with varied concentrations; 0.04 g/ml and 0.06 g/ml for PEG, and 5, 10, 15, 20 % weight for CA, respectively. Ferrofluid with the most optimal condition was used as the working liquid in a cylindrical heat pipe. Heat inputs of 5, 10, and 15 W were then applied to test its performance. From the x-Ray diffraction (XRD) analysis, the formation of Fe3O4 phase has been confirmed. Fourier transform infrared (FTIR) spectroscopy was able to identify the occurrence of a new absorption at a wavenumber of 1029.70 cm−1. This result gives a clear indication of the existence of PEG molecules on the surface of Fe3O4 nanoparticles. The magnetic properties measured by vibrating sample magnetometer (VSM) suggest that with the PEG addition, the value of saturation magnetization is reduced from 55.36 emu/g Fe3O4/PEG-a to 53.24 emu/g Fe3O4/PEG-b. Thermal conductivity and specific heat analyses revealed that the values are within specified ranges of 0.58–0.6​ W/m.K and 4055–4085 J/kg.K. The investigation of the heat pipe filled with ferrofluid demonstrates that the optimal thermal resistance is 3.2 °C/W at heat input of 15 W. © 2020 Elsevier B.V.","The paper synthesizes ferrofluids using PEG coated magnetite, citric acid, and water, and tests them in a cylindrical heat pipe."
10.1016/j.apm.2020.09.004,2021,Numerical simulation of ferrofluid-lubricated rough elliptical contact with start-up motion,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,12.5,"As exotic magnetic colloids, ferromagnetic ferrofluids have excellent tribological characteristics for many applications in mechanical environments. The anti-wear issues of extremely unstable technological conditions such as frequent start-up motions is an intractable challenge. The strategy of employing ferrofluid lubrication in the start-up motion from ultra-low speed to operating speed is a potential approach to improving the severe wear of rough elliptical contact. This paper presents a revised mixed lubrication model that accounts for magnetic field circumstances. Considering Gaussian random roughness, time-varying effect, and thermal effect, the lubrication equations are numerically calculated. First, four start-up modes are evaluated and compared; then the differences between ferrofluids and base oil are quantitatively studied. Furthermore, the influences of ferromagnetic particle size and magnetic field intensity on the film formation and wear of rough elliptical contact are discussed. Results show that ferrofluid lubrication is of great significance in wear reduction compared with base oil. The start-up motion with high accelerated speed is advantageous in film lubrication and wear reduction. Additionally, decreases in ferromagnetic particle size and increases in magnetic field intensity satisfactorily enhance the anti-wear performance of rough elliptical contact. © 2020","The paper presents a numerical simulation of ferrofluid-lubricated rough elliptical contact with start-up motion."
10.1016/j.eml.2021.101210,2021,An entropic Young's equation approach for magneto-wetting modeling,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,8.5,"Although Young's equation is widely applied in surface science and engineering, its application in magneto-wetting has not been reported. The nuclear spin processes that dominate liquid surface deformation in magnetic fields remain unclear. Here, we derived an entropic Young's equation where the entropy of a sessile droplet is a function of its cosine contact angle. Subsequently, an equation to calculate changes of contact angle activated by magnetic fields was established using Maxwell's relationship. We (1) further model the Moses and Inverse Moses magneto-wetting processes, (2) reproduce experimental liquid contact-angles in the range of 0 to 8 T with one or maximum two Moses parameters, and (3) replicate the phenomena of water-cluster fragmentation and hydrogen-bond creation reported by molecular dynamic simulation from 0 to 10 T. These results enable a quantitative study of the magneto-wetting process while offering exciting possibilities in electromagnetic-device development, ferrofluids navigation, and invention of portable MRIs. © 2021 Elsevier Ltd","The paper proposes an entropic Young's equation approach for magneto-wetting modeling."
10.1016/j.jmmm.2020.167635,2021,The effect of long time exposure to light of a water-based ferrofluid on its low frequency complex magnetic permeability,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,29,"Computation - Magnetic droplets, Spin of droplet",19.0,"The paper reports on the effect of prolonged exposure to light of a water-based ferrofluid, with magnetite particles, double stabilized with oleic acid, on its low frequency complex magnetic permeability. The investigated ferrofluid was divided into three samples and placed in identical transparent glass vials. The reference sample, denoted by SR was kept in dark (in the laboratory), other sample, denoted by SL, was exposed to the light of a table lamp, with LED bulb (in the laboratory) and the third sample, denoted by SG, was exposed to natural sunlight, in a garden (subjected to the succession of days and nights as well as to the weather conditions). The duration of exposure to light was 80 days, during the summer. Complex magnetic permeability measurements over the frequency range 1 kHz–2 MHz show that after exposure to light both SL and SG samples exhibit Brownian maxima, unlike the reference sample, which has no maximum. Dynamic light scattering measurements show that in all three ferrofluid samples, the magnetic nanoparticles are mainly organized in condensed phase droplets and after exposure to light, the diameter of agglomerations increases. The change in the magnetic permeability spectrum of the investigated samples is explained based on the change in the local structure of ferrofluids, due to the electron-hole pairs resulted by photoelectric effect in magnetite, which affect the electrochemical balance of the colloidal system. © 2020 Elsevier B.V.","The paper investigates the effect of long-time light exposure on the low-frequency complex magnetic permeability of a water-based ferrofluid."
,2021,Effect of temperature dependent viscosity on thermal convection in ferrofluid layer,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,12.5,"A linear stability analysis of onset of thermal convection in ferromagnetic fluid layer heated from below with temperature-dependent viscosity is investigated for general bounding surfaces. The eigenvalue problem is solved using a single term Galerkin technique and the values of critical Rayleigh numbers for different combinations of stress free and no-slip boundary conditions are computed for linear and exponential temperature dependent viscosity variations. The effects of temperature dependent viscosity parameter, magnetic Rayleigh number and the magnetization parameter on the onset of stationary convection are investigated numerically. It is found that increase in temperature dependent viscosity and decrease in magnetic number delay the onset of ferroconvection, while the nonlinearity of fluid magnetization has marginal influence on the stability of the system. © 2021 Bulgarian Academy of Sciences, National Committee of Theoretical and Applied Mechanics. All rights reserved.","The paper investigates the effect of temperature-dependent viscosity on thermal convection in a ferrofluid layer."
10.52254/1857-0070.2021.3-51.01,2021,Study of interconnected physical processes in the magnetic fluid sealer; [Investigarea proceselor fizice interconectate într-un ermetizator magnetofluidic]; [Исследование взаимосвязанных физических процессов в магнитожидкостном герметизаторе],31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,25.5,"The purpose of this work is creation of an interconnected numerical model of the magnetic and hydrodynamic fields of the ferrofluid sealer to analyze the effect of centrifugal forces during shaft rotation on the retained pressure drop. The set goal was achieved by selection of the necessary equations, boundary conditions, assumptions and properties concerning the ferrofluids when building a numerical model of the sealer gap in the Comsol Multiphysics simulation environment. The important results of the work were the obtained and analyzed distributions of the magnetic field and pressure field in the ferrofluid, the evaluation results of the of the effect of centrifugal forces arising during the shaft rotation, on the pressure drop held by the sealer. It was shown that with a shaft radius of up to 50 mm and speed up to 3000 rpm, the change in the retained pressure drop was insignificant, and it was up to 2 % of the values with a stationary shaft. Significant manifestation of centrifugal force for the investigated shaft radii began at 6000 rpm. It was shown that the decrease in the retained pressure drop with an increase in the working gap was associated with the decrease in the magnetic field gradient. The significance of the results consisted in the possibility of using the developed model for the study of the ferrofluid sealer gap processes. Comparison with the data obtained using the analytical formulas showed that the latter overestimated the retained pressure drop. © Nesterov S., Stradomskiy Yu., Belov V., 2021","The paper studies interconnected physical processes in a magnetic fluid sealer using a numerical model."
10.1007/978-981-16-2629-6_12,2021,Stability Analysis of Magnetohydrodynamic Mixed Convection Flow and Heat Transfer over a Moving Flat Plate in Ferrofluids with Suction and Slip Effects,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,20.0,"This paper investigated the magnetohydrodynamic (MHD) mixed convection flow and heat transfer over a moving flat plate in ferrofluids with suction, slip effects and constant heat flux. Using appropriate similarity variables, the governing partial differential equations are reduced to ordinary differential equations before being solved numerically by a shooting method with Maple implementation. The variations of the numerical solutions for the skin friction coefficient and local Nusselt number, as well as the velocity and temperature profiles are obtained for pertinent parameters by considering two types of base fluids (water and kerosene) with three selected ferroparticles (magnetite, cobalt ferrite and manganese-zinc ferrite). It is found that triple solutions exist for both assisting and opposing flows. Also, the kerosene-based magnetite provides the highest heat transfer rate compared to the other two ferroparticles. The stability analysis is then carried out to test the stability of the non-uniqueness solutions by applying bvp4c solver in Matlab. Results from the stability analysis revealed that the first solution is stable and physically realizable while the second and third solutions are unstable and not physically realizable. © 2021, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","The paper performs a stability analysis of MHD mixed convection flow and heat transfer over a moving flat plate in ferrofluids."
10.22146/ijc.62191,2021,Synthesis and characterization of ferrofluid-chitosan-au nanoparticles as brachytherapy agent candidate,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,18.0,"Brachytherapy is expected to be a solution to the side effect of other cancer therapy methods. This study aims to synthesize ferrofluids (FF)-Chitosan-Au (so-called cold synthesis) as the initial step before using198 Au that is expected to be a targeted and controllable brachytherapy agent. In this research, the preparation of FF-Chitosan was done by the co-precipitation method. Furthermore, FF-Chitosan-Au was produced via self-assembly by the adsorption method. The adsorption followed the Langmuir model with a maximum capacity of 30.24 mg Au/g FF-Chitosan. The X-Ray Diffractometion (XRD) of FF-Chitosan-Au confirms the existence of Au. Particle Size Analyzer (PSA) indicates FF-Chitosan-Au has an average size of 82.93 nm with a polydispersity index of 0.175. Morphological and distribution analysis of nanoparticles using Scanning Electron Microscope (SEM) shows that nanoparticles have a homogenous spherical shape. Vibrating Sample Magnetometer (VSM) measurement confirms the superparamagnetic properties of FF-Chitosan and FF-Chitosan-Au with a saturated magnetization of 80.48 and 74.52 emu/g, respectively. The overall results are associated with biomedical requirements, such as high saturation magnetization and good polydispersity. The synthesis can also be applied to produce FF-Chitosan-198 Au that has great potential as a brachytherapy agent, which will reduce the nuclear waste and potential danger of radiation received by workers during synthesis. © 2021, Gadjah Mada University. All rights reserved.","The paper synthesizes and characterizes ferrofluid-chitosan-Au nanoparticles as a candidate for brachytherapy agent."
